Id,Label
590,452.7
591,499.1
592,500.0
593,469.2
594,297.8
595,269.0
596,206.5
597,115.2
598,117.3
599,114.3
600,117.8
601,129.3
602,116.5
603,112.7
604,107.8
605,88.7
606,84.1
607,81.8
608,89.6
609,80.1
610,90.5
611,86.4
612,84.9
613,83.0
614,79.1
615,66.7
616,76.6
617,79.9
618,65.3
619,68.0
620,75.2
621,80.7
622,73.4
623,72.9
624,72.6
625,59.9
626,59.8
627,59.7
628,60.6
629,61.0
630,61.1
631,61.6
632,61.4
633,60.8
634,60.2
635,59.1
636,59.9
637,59.2
638,59.2
639,59.1
640,59.7
641,60.0
642,59.2
643,59.1
644,59.8
645,59.9
646,59.7
647,60.1
648,55.8
649,56.2
650,56.0
651,55.7
652,55.6
653,55.8
654,54.9
655,55.0
656,54.7
657,54.9
658,54.9
659,54.9
660,54.8
661,54.6
662,53.6
663,54.3
664,55.3
665,65.1
666,69.7
667,74.6
668,94.4
669,104.5
670,179.2
671,192.7
672,246.7
673,274.1
674,217.7
675,193.7
676,176.0
677,159.0
678,145.7
679,174.1
680,206.0
681,200.4
682,202.4
683,237.2
684,224.4
685,197.5
686,183.5
687,176.2
688,185.3
689,187.6
690,173.1
691,179.3
692,171.5
693,189.6
694,185.5
695,215.4
696,220.2
697,213.4
698,209.6
699,190.8
700,209.0
701,199.8
702,282.9
703,291.5
704,280.8
705,244.9
706,285.3
707,345.6
708,296.4
709,371.6
710,360.4
711,382.5
712,354.5
713,345.9
714,346.0
715,373.3
716,294.2
717,338.9
718,252.7
719,246.5
720,252.6
721,264.8
722,260.0
723,240.0
724,222.9
725,237.7
726,246.9
727,234.8
728,231.2
729,235.5
730,233.8
731,233.1
732,241.1
733,247.6
734,247.0
735,222.4
736,217.0
737,200.6
738,212.3
739,214.4
740,195.8
741,117.5
742,117.3
743,123.6
744,123.0
745,122.9
746,124.4
747,125.6
748,120.1
749,115.7
750,112.0
751,111.3
752,106.4
753,93.1
754,104.3
755,106.2
756,88.0
757,95.8
758,88.8
759,88.2
760,88.0
761,85.8
762,85.7
763,85.7
764,85.5
765,84.6
766,84.2
767,83.4
768,83.2
769,54.6
770,54.5
771,54.4
772,54.8
773,55.1
774,55.2
775,55.0
776,54.8
777,54.6
778,54.5
779,50.7
780,50.5
781,50.2
782,51.4
783,51.2
784,51.4
785,50.5
786,51.0
787,51.8
788,50.4
789,50.5
790,50.2
791,51.2
792,51.0
793,51.6
794,51.2
795,47.0
796,47.3
797,46.9
798,46.0
799,55.3
800,49.1
801,49.6
802,50.8
803,50.0
804,49.2
805,48.9
806,52.0
807,51.3
808,55.4
809,78.5
810,80.8
811,79.3
812,78.4
813,70.9
814,68.5
815,65.3
816,79.9
817,185.6
818,206.4
819,204.4
820,205.8
821,202.5
822,202.6
823,230.8
824,239.3
825,189.3
826,186.9
827,186.2
828,180.3
829,189.3
830,165.3
831,207.2
832,221.8
833,222.8
834,233.8
835,200.7
836,202.0
837,182.0
838,195.6
839,193.0
840,182.3
841,172.9
842,173.1
843,168.0
844,178.7
845,187.6
846,196.8
847,191.6
848,194.4
849,177.5
850,154.3
851,167.0
852,123.6
853,121.1
854,118.0
855,122.0
856,122.1
857,174.7
858,176.9
859,172.6
860,156.1
861,162.2
862,164.1
863,147.0
864,153.3
865,151.1
866,151.0
867,199.2
868,195.7
869,196.4
870,173.0
871,177.6
872,212.4
873,194.2
874,180.4
875,199.0
876,167.7
877,207.1
878,213.5
879,210.2
880,208.2
881,205.9
882,224.7
883,190.0
884,202.5
885,194.2
886,155.4
887,183.1
888,165.9
889,149.9
890,151.9
891,130.0
892,144.7
893,150.1
894,155.1
895,166.3
896,114.3
897,109.9
898,92.8
899,88.2
900,137.2
901,128.4
902,95.9
903,48.9
904,45.9
905,44.0
906,43.9
907,43.8
908,54.2
909,53.4
910,57.3
911,57.3
912,57.2
913,73.8
914,76.3
915,76.1
916,69.8
917,80.9
918,78.0
919,77.9
920,75.7
921,77.5
922,79.9
923,75.0
924,81.5
925,79.2
926,79.7
927,47.0
928,46.7
929,46.5
930,70.9
931,47.6
932,47.1
933,47.4
934,47.6
935,48.9
936,49.5
937,48.9
938,47.5
939,47.2
940,47.2
941,47.3
942,47.2
943,47.9
944,74.6
945,48.0
946,47.7
947,48.4
948,47.9
949,76.3
950,50.5
951,50.5
952,74.6
953,96.7
954,104.7
955,110.1
956,135.2
957,140.4
958,135.2
959,135.7
960,149.1
961,154.3
962,147.5
963,166.7
964,143.9
965,153.8
966,155.3
967,149.3
968,151.2
969,163.3
970,147.3
971,139.6
972,110.1
973,104.5
974,101.0
975,118.2
976,111.4
977,109.5
978,124.9
979,128.9
980,100.0
981,95.3
982,97.5
983,103.2
984,118.0
985,117.3
986,116.4
987,116.2
988,118.7
989,133.3
990,134.2
991,138.0
992,119.6
993,137.7
994,136.2
995,141.1
996,137.0
997,139.4
998,139.9
999,143.3
1000,142.9
1001,143.8
1002,128.2
1003,129.0
1004,128.0
1005,126.1
1006,119.5
1007,158.0
1008,160.9
1009,165.1
1010,173.3
1011,168.3
1012,182.5
1013,177.5
1014,194.6
1015,205.3
1016,212.3
1017,223.5
1018,233.8
1019,223.0
1020,215.7
1021,237.7
1022,242.5
1023,222.7
1024,223.8
1025,207.2
1026,175.4
1027,179.2
1028,147.4
1029,132.8
1030,121.1
1031,163.1
1032,189.1
1033,188.5
1034,185.8
1035,184.7
1036,177.0
1037,170.8
1038,170.2
1039,154.5
1040,150.9
1041,137.9
1042,134.4
1043,136.9
1044,135.4
1045,129.6
1046,65.1
1047,48.6
1048,45.8
1049,45.2
1050,45.6
1051,45.0
1052,44.6
1053,45.5
1054,44.9
1055,44.9
1056,45.3
1057,44.8
1058,44.3
1059,44.1
1060,44.4
1061,45.1
1062,47.6
1063,46.9
1064,47.0
1065,46.4
1066,45.8
1067,45.6
1068,46.6
1069,47.3
1070,46.6
1071,47.7
1072,48.9
1073,48.3
1074,47.3
1075,47.5
1076,46.4
1077,47.4
1078,47.6
1079,48.0
1080,49.4
1081,48.4
1082,48.0
1083,46.2
1084,45.4
1085,45.0
1086,46.9
1087,46.3
1088,46.8
1089,50.1
1090,55.7
1091,49.1
1092,49.1
1093,50.0
1094,55.8
1095,59.9
1096,84.9
1097,102.4
1098,96.8
1099,98.9
1100,118.8
1101,131.2
1102,136.3
1103,132.9
1104,139.0
1105,139.3
1106,158.2
1107,171.6
1108,152.6
1109,156.4
1110,161.8
1111,99.5
1112,165.1
1113,162.6
1114,152.4
1115,152.3
1116,107.7
1117,152.6
1118,150.5
1119,157.4
1120,150.5
1121,151.5
1122,140.4
1123,159.3
1124,149.6
1125,135.6
1126,180.5
1127,136.5
1128,136.3
1129,88.0
1130,86.6
1131,195.4
1132,78.4
1133,79.3
1134,83.0
1135,83.6
1136,191.4
1137,85.6
1138,86.7
1139,90.3
1140,95.1
1141,181.7
1142,92.7
1143,90.5
1144,92.3
1145,90.4
1146,89.6
1147,165.2
1148,87.3
1149,87.2
1150,87.5
1151,89.8
1152,178.0
1153,91.5
1154,95.5
1155,94.5
1156,94.9
1157,95.7
1158,100.0
1159,95.1
1160,95.5
1161,100.4
1162,98.5
1163,97.6
1164,100.0
1165,156.0
1166,189.6
1167,175.4
1168,185.0
1169,185.6
1170,178.2
1171,152.9
1172,221.6
1173,193.0
1174,186.0
1175,173.1
1176,166.7
1177,169.4
1178,167.4
1179,148.3
1180,184.9
1181,197.8
1182,199.1
1183,186.3
1184,142.1
1185,170.7
1186,114.7
1187,175.5
1188,177.1
1189,147.1
1190,110.0
1191,51.6
1192,50.5
1193,48.8
1194,49.4
1195,54.5
1196,49.2
1197,48.4
1198,47.4
1199,45.9
1200,46.9
1201,47.6
1202,49.8
1203,50.3
1204,49.1
1205,49.2
1206,49.0
1207,48.5
1208,48.4
1209,48.4
1210,48.3
1211,49.2
1212,48.7
1213,48.6
1214,48.8
1215,49.3
1216,48.7
1217,48.4
1218,48.1
1219,48.4
1220,48.5
1221,48.5
1222,47.7
1223,47.9
1224,48.4
1225,48.9
1226,49.1
1227,52.0
1228,52.8
1229,55.6
1230,55.7
1231,56.5
1232,50.5
1233,53.3
1234,48.4
1235,54.1
1236,60.5
1237,62.2
1238,48.6
1239,49.3
1240,70.1
1241,82.5
1242,81.4
1243,79.8
1244,85.8
1245,89.6
1246,92.1
1247,113.5
1248,109.9
1249,144.4
1250,161.6
1251,173.2
1252,187.0
1253,186.7
1254,207.7
1255,208.8
1256,183.8
1257,178.9
1258,158.5
1259,155.5
1260,170.8
1261,202.9
1262,181.9
1263,193.8
1264,174.6
1265,170.8
1266,194.5
1267,153.2
1268,143.5
1269,143.6
1270,154.9
1271,170.9
1272,164.7
1273,170.1
1274,170.0
1275,165.2
1276,172.4
1277,176.5
1278,179.3
1279,179.8
1280,184.5
1281,181.2
1282,180.7
1283,176.1
1284,176.3
1285,179.2
1286,187.1
1287,201.6
1288,210.6
1289,209.3
1290,196.8
1291,198.6
1292,199.0
1293,200.3
1294,198.8
1295,197.6
1296,200.9
1297,209.3
1298,234.0
1299,250.1
1300,255.7
1301,252.1
1302,252.7
1303,250.9
1304,271.3
1305,275.9
1306,282.3
1307,289.2
1308,280.4
1309,253.0
1310,262.4
1311,351.7
1312,494.5
1313,517.6
1314,512.6
1315,507.7
1316,451.8
1317,273.2
1318,268.5
1319,283.5
1320,266.4
1321,258.6
1322,262.0
1323,257.1
1324,233.4
1325,225.5
1326,221.7
1327,203.4
1328,174.7
1329,154.8
1330,128.5
1331,181.0
1332,178.3
1333,151.9
1334,111.7
1335,57.0
1336,52.0
1337,46.6
1338,46.6
1339,45.1
1340,45.6
1341,44.4
1342,47.4
1343,48.0
1344,48.3
1345,66.7
1346,67.1
1347,68.1
1348,69.6
1349,69.8
1350,70.0
1351,69.5
1352,69.5
1353,69.9
1354,70.1
1355,70.0
1356,70.3
1357,70.5
1358,70.6
1359,70.3
1360,69.9
1361,69.3
1362,68.7
1363,81.4
1364,67.7
1365,62.6
1366,45.7
1367,46.5
1368,46.5
1369,46.5
1370,46.0
1371,46.6
1372,46.4
1373,46.2
1374,46.2
1375,46.0
1376,46.3
1377,46.2
1378,67.7
1379,58.0
1380,67.3
1381,60.3
1382,47.0
1383,47.0
1384,50.6
1385,62.8
1386,62.0
1387,64.3
1388,86.8
1389,93.1
1390,96.6
1391,108.1
1392,132.5
1393,142.6
1394,162.6
1395,146.9
1396,140.0
1397,149.2
1398,124.2
1399,131.4
1400,143.6
1401,150.3
1402,147.8
1403,155.5
1404,150.0
1405,147.1
1406,152.1
1407,117.2
1408,119.9
1409,117.4
1410,118.0
1411,112.3
1412,115.7
1413,118.6
1414,123.0
1415,147.5
1416,149.4
1417,151.5
1418,151.3
1419,151.6
1420,144.1
1421,146.8
1422,158.0
1423,185.3
1424,199.1
1425,189.0
1426,195.3
1427,195.8
1428,201.5
1429,196.3
1430,218.9
1431,218.1
1432,219.3
1433,201.4
1434,220.6
1435,206.2
1436,210.1
1437,209.9
1438,200.3
1439,210.4
1440,205.2
1441,211.7
1442,212.8
1443,209.6
1444,214.6
1445,212.6
1446,200.8
1447,202.1
1448,195.8
1449,189.1
1450,195.0
1451,194.0
1452,184.0
1453,205.1
1454,204.4
1455,322.7
1456,186.6
1457,208.0
1458,207.3
1459,309.9
1460,185.7
1461,191.3
1462,192.4
1463,191.7
1464,190.3
1465,191.6
1466,178.7
1467,187.1
1468,183.8
1469,182.9
1470,181.9
1471,180.8
1472,179.2
1473,169.2
1474,168.1
1475,174.2
1476,161.9
1477,148.1
1478,112.9
1479,62.0
1480,52.1
1481,45.8
1482,43.4
1483,41.8
1484,41.1
1485,44.7
1486,45.2
1487,44.8
1488,77.4
1489,47.1
1490,46.6
1491,46.3
1492,44.7
1493,45.2
1494,45.2
1495,45.4
1496,45.1
1497,45.5
1498,44.8
1499,44.6
1500,45.1
1501,45.8
1502,45.6
1503,46.2
1504,46.5
1505,46.2
1506,46.6
1507,46.9
1508,46.5
1509,46.0
1510,44.9
1511,45.7
1512,46.1
1513,46.3
1514,46.0
1515,45.6
1516,45.7
1517,45.9
1518,46.4
1519,46.7
1520,46.4
1521,46.6
1522,46.2
1523,46.6
1524,47.0
1525,66.1
1526,49.5
1527,48.9
1528,82.0
1529,104.8
1530,128.3
1531,125.9
1532,132.1
1533,132.3
1534,131.6
1535,134.8
1536,142.0
1537,195.3
1538,200.8
1539,214.2
1540,201.8
1541,219.0
1542,209.0
1543,244.9
1544,307.9
1545,343.1
1546,359.8
1547,366.4
1548,375.5
1549,381.2
1550,381.6
1551,408.4
1552,400.6
1553,419.3
1554,412.0
1555,421.5
1556,416.8
1557,460.0
1558,463.4
1559,466.4
1560,469.8
1561,468.4
1562,474.5
1563,469.1
1564,451.8
1565,451.4
1566,458.5
1567,445.7
1568,450.1
1569,444.6
1570,440.1
1571,434.9
1572,424.2
1573,439.3
1574,484.6
1575,518.4
1576,519.2
1577,533.4
1578,531.9
1579,512.2
1580,512.2
1581,512.2
1582,514.3
1583,520.4
1584,524.9
1585,493.6
1586,499.0
1587,515.0
1588,502.4
1589,517.0
1590,513.7
1591,509.4
1592,499.2
1593,508.0
1594,515.4
1595,479.9
1596,521.4
1597,526.4
1598,551.7
1599,552.8
1600,531.6
1601,517.8
1602,470.9
1603,430.1
1604,403.7
1605,245.6
1606,250.2
1607,221.0
1608,200.1
1609,202.2
1610,203.0
1611,204.9
1612,189.2
1613,190.1
1614,178.1
1615,169.4
1616,159.2
1617,163.4
1618,126.7
1619,159.0
1620,148.4
1621,142.5
1622,133.7
1623,131.2
1624,130.0
1625,127.8
1626,123.7
1627,119.0
1628,122.2
1629,121.8
1630,121.6
1631,114.4
1632,114.6
1633,42.4
1634,41.3
1635,42.2
1636,42.0
1637,41.9
1638,44.5
1639,43.2
1640,43.4
1641,43.9
1642,44.1
1643,44.2
1644,44.5
1645,44.1
1646,44.5
1647,44.0
1648,45.3
1649,45.0
1650,45.1
1651,46.0
1652,46.1
1653,46.1
1654,46.3
1655,46.9
1656,46.8
1657,48.0
1658,48.1
1659,46.7
1660,45.7
1661,45.0
1662,47.1
1663,48.5
1664,52.0
1665,49.2
1666,49.6
1667,49.0
1668,52.9
1669,53.9
1670,52.5
1671,52.9
1672,74.7
1673,120.2
1674,123.9
1675,145.2
1676,125.5
1677,118.9
1678,121.5
1679,119.0
1680,150.4
1681,179.0
1682,198.4
1683,200.2
1684,190.9
1685,204.7
1686,200.9
1687,197.5
1688,229.4
1689,233.6
1690,244.7
1691,263.9
1692,275.9
1693,273.9
1694,291.2
1695,306.9
1696,321.4
1697,352.5
1698,357.4
1699,348.1
1700,344.6
1701,327.8
1702,389.0
1703,443.9
1704,454.0
1705,420.4
1706,392.0
1707,434.2
1708,436.2
1709,427.1
1710,411.4
1711,426.3
1712,459.5
1713,460.4
1714,416.2
1715,476.2
1716,466.6
1717,442.8
1718,482.3
1719,477.9
1720,483.0
1721,443.7
1722,477.0
1723,482.1
1724,482.5
1725,482.0
1726,487.7
1727,497.8
1728,497.1
1729,466.5
1730,501.3
1731,512.0
1732,512.0
1733,515.6
1734,513.5
1735,512.6
1736,486.6
1737,487.5
1738,486.4
1739,494.0
1740,459.3
1741,455.8
1742,450.5
1743,438.3
1744,449.9
1745,453.0
1746,427.9
1747,434.7
1748,392.1
1749,226.3
1750,237.4
1751,229.7
1752,194.4
1753,211.8
1754,199.6
1755,204.1
1756,201.9
1757,196.2
1758,185.3
1759,177.8
1760,163.1
1761,134.5
1762,144.1
1763,134.9
1764,128.2
1765,95.0
1766,108.9
1767,97.1
1768,95.3
1769,87.8
1770,85.2
1771,85.0
1772,84.7
1773,84.9
1774,85.1
1775,85.5
1776,85.4
1777,66.4
1778,65.9
1779,65.8
1780,67.0
1781,67.0
1782,67.1
1783,67.9
1784,69.0
1785,69.4
1786,69.9
1787,69.2
1788,69.6
1789,69.2
1790,69.7
1791,68.7
1792,68.6
1793,68.8
1794,68.6
1795,69.1
1796,69.0
1797,68.8
1798,68.6
1799,68.4
1800,68.6
1801,69.5
1802,69.1
1803,69.8
1804,69.7
1805,68.1
1806,68.2
1807,69.1
1808,68.8
1809,69.6
1810,68.8
1811,68.4
1812,68.4
1813,70.5
1814,72.0
1815,71.3
1816,80.9
1817,120.8
1818,122.3
1819,129.5
1820,131.5
1821,126.5
1822,126.4
1823,127.6
1824,156.3
1825,139.6
1826,149.3
1827,145.5
1828,234.4
1829,221.9
1830,233.7
1831,228.4
1832,209.3
1833,237.1
1834,236.3
1835,115.0
1836,116.4
1837,117.4
1838,118.0
1839,115.7
1840,111.5
1841,113.9
1842,109.1
1843,110.2
1844,189.7
1845,110.7
1846,113.7
1847,120.2
1848,119.6
1849,124.2
1850,123.2
1851,123.5
1852,126.0
1853,130.1
1854,177.8
1855,118.7
1856,119.1
1857,111.9
1858,105.4
1859,120.7
1860,134.0
1861,130.3
1862,136.5
1863,160.1
1864,124.4
1865,121.9
1866,111.1
1867,108.4
1868,122.7
1869,129.3
1870,133.1
1871,136.5
1872,186.7
1873,130.1
1874,138.5
1875,141.9
1876,138.3
1877,136.4
1878,140.9
1879,138.2
1880,153.2
1881,153.5
1882,175.0
1883,177.4
1884,174.4
1885,175.1
1886,172.8
1887,178.6
1888,171.6
1889,167.3
1890,166.5
1891,165.7
1892,174.8
1893,168.0
1894,157.1
1895,157.3
1896,154.4
1897,154.9
1898,151.7
1899,140.0
1900,152.5
1901,150.4
1902,140.7
1903,150.1
1904,153.5
1905,150.3
1906,157.3
1907,150.1
1908,145.8
1909,80.3
1910,97.4
1911,50.5
1912,46.9
1913,46.3
1914,45.6
1915,45.5
1916,45.7
1917,45.1
1918,45.4
1919,45.3
1920,48.8
1921,67.2
1922,66.6
1923,66.5
1924,67.0
1925,67.4
1926,67.8
1927,66.6
1928,66.5
1929,66.6
1930,67.2
1931,66.6
1932,66.3
1933,65.4
1934,65.4
1935,65.1
1936,65.7
1937,65.6
1938,65.9
1939,66.8
1940,66.7
1941,66.5
1942,65.9
1943,65.9
1944,65.9
1945,43.8
1946,42.6
1947,43.2
1948,42.5
1949,42.3
1950,42.2
1951,42.6
1952,41.5
1953,41.2
1954,64.2
1955,44.1
1956,46.1
1957,46.5
1958,57.6
1959,48.9
1960,91.7
1961,154.1
1962,179.9
1963,151.5
1964,156.1
1965,139.6
1966,107.0
1967,112.4
1968,107.9
1969,112.0
1970,141.7
1971,152.9
1972,140.9
1973,144.4
1974,130.4
1975,137.6
1976,132.6
1977,131.5
1978,170.4
1979,145.0
1980,146.5
1981,136.9
1982,144.5
1983,145.6
1984,141.2
1985,133.2
1986,136.2
1987,156.9
1988,170.6
1989,164.5
1990,159.5
1991,201.5
1992,196.4
1993,139.0
1994,143.9
1995,127.7
1996,130.0
1997,122.6
1998,127.1
1999,131.2
2000,130.1
2001,131.1
2002,124.9
2003,125.8
2004,120.8
2005,136.4
2006,138.4
2007,139.8
2008,140.5
2009,147.8
2010,171.5
2011,161.9
2012,165.3
2013,168.9
2014,177.3
2015,185.0
2016,169.7
2017,181.7
2018,184.3
2019,179.2
2020,175.3
2021,183.6
2022,190.4
2023,170.5
2024,166.3
2025,163.3
2026,174.9
2027,169.6
2028,223.0
2029,238.0
2030,224.2
2031,239.0
2032,238.9
2033,226.9
2034,232.7
2035,204.5
2036,217.7
2037,211.0
2038,156.0
2039,150.8
2040,149.5
2041,120.8
2042,118.3
2043,112.9
2044,111.5
2045,111.0
2046,111.3
2047,111.8
2048,108.5
2049,106.2
2050,97.9
2051,96.7
2052,86.9
2053,82.3
2054,73.7
2055,64.6
2056,66.8
2057,58.7
2058,58.8
2059,62.1
2060,58.8
2061,58.8
2062,62.5
2063,58.3
2064,58.4
2065,52.8
2066,59.2
2067,58.6
2068,51.4
2069,50.5
2070,52.0
2071,54.3
2072,51.6
2073,51.5
2074,52.4
2075,51.7
2076,52.0
2077,50.9
2078,50.8
2079,50.3
2080,50.4
2081,50.1
2082,49.5
2083,49.8
2084,49.8
2085,50.2
2086,50.1
2087,50.3
2088,49.7
2089,49.8
2090,49.8
2091,50.5
2092,50.8
2093,50.6
2094,50.6
2095,50.0
2096,49.9
2097,50.2
2098,49.7
2099,48.7
2100,48.4
2101,48.6
2102,48.6
2103,48.5
2104,66.9
2105,99.8
2106,104.7
2107,104.5
2108,83.6
2109,75.4
2110,74.6
2111,75.3
2112,82.9
2113,84.8
2114,106.1
2115,126.5
2116,127.1
2117,128.1
2118,127.2
2119,125.3
2120,131.5
2121,132.7
2122,136.9
2123,134.7
2124,137.7
2125,137.6
2126,130.2
2127,126.2
2128,125.7
2129,125.1
2130,139.1
2131,143.5
2132,137.1
2133,149.2
2134,160.7
2135,155.4
2136,163.8
2137,160.4
2138,173.0
2139,149.5
