0
380.0
380.0
380.0
380.0
380.0
380.0
380.0
380.0
380.0
380.0
380.0
360.0
380.0
360.0
80.0
80.0
100.0
100.0
100.0
410.0
90.0
410.0
110.0
110.0
110.0
110.0
110.0
110.0
110.0
110.0
