Id,Label
220,10507.0
221,1959.0
222,10507.0
223,1613.0
224,5636.0
225,5114.0
226,10507.0
227,5037.0
228,10507.0
229,10507.0
230,1613.0
231,10507.0
232,5037.0
233,1613.0
234,10507.0
235,10507.0
236,10507.0
237,10507.0
238,10507.0
239,5037.0
240,10507.0
241,10507.0
242,10507.0
243,5636.0
244,1959.0
245,10507.0
246,10507.0
247,5636.0
248,10507.0
249,5636.0
250,10507.0
251,7953.0
252,10507.0
253,10507.0
254,5636.0
255,1613.0
256,1959.0
257,10507.0
258,5636.0
259,10507.0
260,5037.0
261,10507.0
262,10507.0
263,10507.0
264,10507.0
265,10507.0
266,1959.0
267,5037.0
268,10507.0
269,10507.0
270,10507.0
271,10507.0
272,10507.0
273,10507.0
274,10507.0
275,5114.0
276,10507.0
277,5636.0
278,5636.0
279,10507.0
280,5636.0
281,10507.0
282,5636.0
283,10507.0
284,5226.0
285,10507.0
286,5114.0
287,5037.0
288,1959.0
289,5636.0
290,5636.0
291,10507.0
292,5037.0
293,10507.0
294,7953.0
295,7953.0
296,10507.0
297,1959.0
298,5226.0
299,5636.0
300,1959.0
301,8854.0
302,5226.0
303,10507.0
304,5636.0
305,10507.0
306,10507.0
307,5636.0
308,5636.0
309,5636.0
310,1613.0
311,5636.0
312,10507.0
313,1959.0
314,8854.0
315,1959.0
316,1613.0
317,10507.0
318,1959.0
319,10507.0
320,5037.0
321,10507.0
322,5636.0
323,1959.0
324,10507.0
325,5636.0
326,10507.0
327,5636.0
328,5037.0
329,5636.0
330,10507.0
331,10507.0
332,5636.0
333,10507.0
334,5636.0
335,5636.0
336,5114.0
337,10507.0
338,5037.0
339,5037.0
340,5636.0
341,5636.0
342,5037.0
343,5636.0
344,10507.0
345,1613.0
346,5636.0
347,10507.0
348,10507.0
349,10507.0
350,5226.0
351,5636.0
352,10507.0
353,10507.0
354,5037.0
355,8147.0
356,10507.0
357,5037.0
358,10507.0
359,10507.0
360,10507.0
361,5636.0
362,5636.0
363,10507.0
364,10507.0
365,10507.0
366,5226.0
367,10507.0
368,5037.0
369,10507.0
370,10507.0
371,5114.0
372,10507.0
373,5636.0
374,5636.0
375,10507.0
376,10507.0
377,10507.0
378,10507.0
379,5636.0
380,5636.0
381,10507.0
382,10507.0
383,10507.0
384,10507.0
385,10507.0
386,1613.0
387,10507.0
388,10507.0
389,5226.0
390,10507.0
391,10507.0
392,10507.0
393,5037.0
394,10507.0
395,10507.0
396,10507.0
397,10507.0
398,10507.0
399,5037.0
400,10507.0
401,10507.0
402,5226.0
403,1613.0
404,10507.0
405,10507.0
406,10507.0
407,10507.0
408,5037.0
409,5636.0
410,5636.0
411,5037.0
412,5636.0
413,8147.0
414,5636.0
415,10507.0
416,1959.0
417,5037.0
418,10507.0
419,5114.0
420,5636.0
421,10507.0
422,5037.0
423,10507.0
424,10507.0
425,10507.0
426,8854.0
427,5114.0
428,10507.0
429,3389.0
430,10507.0
431,10507.0
432,10507.0
433,10507.0
434,10507.0
435,10507.0
436,10507.0
437,10507.0
438,10507.0
439,10507.0
440,5226.0
441,10507.0
442,10507.0
443,10507.0
444,3389.0
445,5636.0
446,5636.0
447,7953.0
448,10507.0
449,5226.0
450,10507.0
451,1613.0
452,10507.0
453,1959.0
454,5226.0
455,1613.0
456,10507.0
457,5037.0
458,10507.0
459,5636.0
460,5636.0
461,3562.0
462,10507.0
463,10507.0
464,1575.0
465,5636.0
466,5636.0
467,5226.0
468,10507.0
469,10507.0
470,5226.0
471,5636.0
472,1959.0
473,10507.0
474,5636.0
475,10507.0
476,7953.0
477,8147.0
478,10507.0
479,5636.0
480,5636.0
481,5226.0
482,10507.0
483,1613.0
484,3389.0
485,1959.0
486,5636.0
487,1613.0
488,10507.0
489,3389.0
490,5037.0
491,10507.0
492,5636.0
493,3389.0
494,5636.0
495,5636.0
496,10507.0
497,5037.0
498,10507.0
499,10507.0
500,10507.0
501,10507.0
502,10507.0
503,10507.0
504,5636.0
505,1959.0
506,10507.0
507,10507.0
508,1959.0
509,1959.0
510,8147.0
511,10507.0
512,8147.0
513,5636.0
514,10507.0
515,10507.0
516,10507.0
517,10507.0
518,8147.0
519,10507.0
520,10507.0
521,1613.0
522,10507.0
523,10507.0
524,10507.0
525,10507.0
526,10507.0
527,10507.0
528,10507.0
529,8147.0
530,1959.0
531,1613.0
532,5636.0
533,10507.0
534,5226.0
535,10507.0
536,10507.0
537,5636.0
538,10507.0
539,5226.0
540,5226.0
541,5114.0
542,3389.0
543,5114.0
544,7953.0
545,1959.0
546,10507.0
547,1959.0
548,5114.0
549,5114.0
550,1959.0
551,2833.0
552,5226.0
553,10507.0
554,10507.0
555,5037.0
556,1613.0
557,10507.0
558,5226.0
559,5037.0
560,5226.0
561,5226.0
562,5037.0
563,5037.0
564,10507.0
565,5636.0
566,10507.0
567,1613.0
568,5226.0
569,5636.0
570,10507.0
571,1613.0
572,5226.0
573,10507.0
574,10507.0
575,5226.0
576,10507.0
577,10507.0
578,10507.0
579,10507.0
580,10507.0
581,5037.0
582,10507.0
583,5114.0
584,10507.0
585,10507.0
586,5226.0
587,5037.0
588,10507.0
589,1959.0
590,5636.0
591,10507.0
592,5114.0
593,7953.0
594,10507.0
595,10507.0
596,10507.0
597,10507.0
598,10507.0
599,10507.0
600,5226.0
601,10507.0
602,10507.0
603,8147.0
604,1613.0
605,10507.0
606,10507.0
607,5037.0
608,5636.0
609,10507.0
610,8147.0
611,10507.0
612,5636.0
613,5636.0
614,5226.0
615,10507.0
616,5636.0
617,10507.0
618,5037.0
619,10507.0
620,5636.0
621,5114.0
622,10507.0
623,10507.0
624,5226.0
625,5636.0
626,10507.0
627,8854.0
628,10507.0
629,10507.0
630,5114.0
631,10507.0
632,10507.0
633,8147.0
634,10507.0
635,1959.0
636,5636.0
637,5636.0
638,1959.0
639,5636.0
640,10507.0
641,10507.0
642,5636.0
643,10507.0
644,10507.0
645,10507.0
646,10507.0
647,10507.0
648,10507.0
649,5037.0
650,5636.0
651,10507.0
652,10507.0
653,10507.0
654,10507.0
655,10507.0
656,5114.0
657,10507.0
658,10507.0
659,1613.0
660,10507.0
661,5636.0
662,5037.0
663,10507.0
664,8854.0
665,5636.0
666,10507.0
667,5226.0
668,5636.0
669,10507.0
670,1959.0
671,5037.0
672,10507.0
673,10507.0
674,10507.0
675,10507.0
676,5636.0
677,10507.0
678,10507.0
679,5636.0
680,10507.0
681,10507.0
682,5037.0
683,10507.0
684,10507.0
685,10507.0
686,5114.0
687,5037.0
688,10507.0
689,1959.0
690,5114.0
691,10507.0
692,5226.0
693,10507.0
694,10507.0
695,5226.0
696,10507.0
697,5114.0
698,1959.0
699,5636.0
700,1959.0
701,10507.0
702,1959.0
703,10507.0
704,10507.0
705,10507.0
706,3389.0
707,10507.0
708,10507.0
709,5226.0
710,5226.0
711,5636.0
712,5037.0
713,10507.0
714,10507.0
715,5226.0
716,10507.0
717,5636.0
718,5636.0
719,5636.0
720,5636.0
721,2833.0
722,10507.0
723,10507.0
724,10507.0
725,10507.0
726,10507.0
727,10507.0
728,5636.0
729,10507.0
730,5037.0
731,3389.0
732,8147.0
733,1613.0
734,1959.0
735,5636.0
736,5636.0
737,10507.0
738,1959.0
739,10507.0
740,1959.0
741,10507.0
742,10507.0
743,5636.0
744,10507.0
745,5636.0
746,5636.0
747,10507.0
748,5226.0
749,5226.0
750,5037.0
751,5636.0
752,7953.0
753,10507.0
754,10507.0
755,8854.0
756,5226.0
757,10507.0
758,5636.0
759,5226.0
760,10507.0
761,5226.0
762,5636.0
763,10507.0
764,10507.0
765,10507.0
766,10507.0
767,5636.0
768,5636.0
769,10507.0
770,5636.0
771,10507.0
772,10507.0
773,10507.0
774,10507.0
775,5636.0
776,10507.0
777,5636.0
778,10507.0
779,5037.0
780,3389.0
781,5636.0
782,1613.0
783,10507.0
784,10507.0
785,10507.0
786,5636.0
787,10507.0
788,5636.0
789,1613.0
790,1959.0
791,10507.0
792,10507.0
793,10507.0
794,10507.0
795,5114.0
796,5636.0
797,3562.0
798,1959.0
799,8147.0
800,10507.0
801,1959.0
802,5636.0
803,10507.0
804,5636.0
805,5037.0
806,10507.0
807,5037.0
808,10507.0
809,10507.0
810,1959.0
811,1959.0
812,3389.0
813,10507.0
814,10507.0
815,5037.0
816,10507.0
817,5636.0
818,5226.0
819,10507.0
820,10507.0
821,10507.0
822,5636.0
823,10507.0
824,7953.0
825,1959.0
826,1959.0
827,10507.0
828,5636.0
829,10507.0
830,10507.0
831,10507.0
832,10507.0
833,10507.0
834,10507.0
835,5636.0
836,5114.0
837,10507.0
838,1959.0
839,5636.0
840,5636.0
841,10507.0
842,10507.0
843,5114.0
844,5636.0
845,1959.0
846,3562.0
847,1959.0
848,10507.0
849,10507.0
850,5226.0
851,5636.0
852,5636.0
853,1959.0
854,5037.0
855,10507.0
856,10507.0
857,1959.0
858,10507.0
859,8854.0
860,5037.0
861,5636.0
862,5636.0
863,10507.0
864,3389.0
865,5037.0
866,5114.0
867,10507.0
868,5037.0
869,10507.0
870,5636.0
871,10507.0
872,5114.0
873,10507.0
874,10507.0
875,5037.0
876,10507.0
877,5226.0
878,7953.0
879,10507.0
880,5636.0
881,10507.0
882,10507.0
883,1613.0
884,10507.0
885,10507.0
886,10507.0
887,5226.0
888,10507.0
889,5636.0
890,5037.0
891,10507.0
892,5226.0
893,5636.0
894,10507.0
895,10507.0
896,5037.0
897,10507.0
898,10507.0
899,5226.0
900,5226.0
901,10507.0
902,5114.0
903,10507.0
904,5636.0
905,5636.0
906,10507.0
907,5636.0
908,8854.0
909,10507.0
910,10507.0
911,10507.0
912,1959.0
913,10507.0
914,10507.0
915,10507.0
916,1959.0
917,10507.0
918,5226.0
919,10507.0
920,5636.0
921,10507.0
922,5037.0
923,10507.0
924,1613.0
925,10507.0
926,10507.0
927,5226.0
928,10507.0
929,3562.0
930,1959.0
931,1959.0
932,10507.0
933,5636.0
934,7953.0
935,5037.0
936,5636.0
937,10507.0
938,10507.0
939,1959.0
940,5037.0
941,10507.0
942,5037.0
943,1959.0
944,10507.0
945,10507.0
946,3389.0
947,1959.0
948,1959.0
949,5636.0
950,1959.0
951,10507.0
952,1613.0
953,10507.0
954,10507.0
955,5226.0
956,10507.0
957,5636.0
958,10507.0
959,5636.0
960,10507.0
961,5636.0
962,10507.0
963,5226.0
964,10507.0
965,5037.0
966,10507.0
967,5114.0
968,5226.0
969,10507.0
970,10507.0
971,10507.0
972,5636.0
973,5636.0
974,1613.0
975,5636.0
976,10507.0
977,10507.0
978,5114.0
979,10507.0
980,10507.0
981,5636.0
982,10507.0
983,7953.0
984,10507.0
985,10507.0
986,5037.0
987,1959.0
988,1613.0
989,5636.0
990,5636.0
991,1613.0
992,10507.0
993,10507.0
994,5226.0
995,5226.0
996,10507.0
997,10507.0
998,10507.0
999,5114.0
1000,5226.0
1001,5636.0
1002,10507.0
1003,10507.0
1004,1959.0
1005,5226.0
1006,10507.0
1007,5226.0
1008,5114.0
1009,10507.0
1010,5037.0
1011,10507.0
1012,10507.0
1013,5636.0
1014,5636.0
1015,10507.0
1016,5636.0
1017,5114.0
1018,5037.0
1019,10507.0
1020,10507.0
1021,10507.0
1022,5037.0
1023,5226.0
1024,5636.0
1025,10507.0
1026,5636.0
1027,10507.0
1028,6450.0
1029,7953.0
1030,10507.0
1031,10507.0
1032,10507.0
1033,10507.0
1034,10507.0
1035,5636.0
1036,5226.0
1037,8147.0
1038,3389.0
1039,10507.0
1040,3562.0
1041,5226.0
1042,10507.0
1043,10507.0
1044,10507.0
1045,10507.0
1046,10507.0
1047,10507.0
1048,10507.0
1049,10507.0
1050,10507.0
1051,10507.0
1052,10507.0
1053,10507.0
1054,5636.0
1055,5114.0
1056,5636.0
1057,5037.0
1058,5226.0
1059,10507.0
1060,1959.0
1061,10507.0
1062,10507.0
1063,10507.0
1064,6450.0
1065,5636.0
1066,10507.0
1067,5636.0
1068,10507.0
1069,5037.0
1070,10507.0
1071,10507.0
1072,10507.0
1073,10507.0
1074,10507.0
1075,5226.0
1076,10507.0
1077,10507.0
1078,5636.0
1079,5636.0
1080,10507.0
1081,1959.0
1082,5037.0
1083,10507.0
1084,10507.0
1085,10507.0
1086,10507.0
1087,10507.0
1088,10507.0
1089,5636.0
1090,10507.0
1091,10507.0
1092,10507.0
1093,10507.0
1094,10507.0
1095,10507.0
1096,10507.0
1097,5636.0
1098,10507.0
1099,10507.0
1100,10507.0
1101,10507.0
1102,5226.0
1103,10507.0
1104,5636.0
1105,10507.0
1106,10507.0
1107,10507.0
1108,5114.0
1109,10507.0
1110,10507.0
1111,1959.0
1112,10507.0
1113,5636.0
1114,10507.0
1115,5226.0
1116,1613.0
1117,5037.0
1118,5226.0
1119,7953.0
1120,5636.0
1121,10507.0
1122,10507.0
1123,10507.0
1124,10507.0
1125,5636.0
1126,10507.0
1127,5636.0
1128,5037.0
1129,10507.0
1130,5037.0
1131,1959.0
1132,10507.0
1133,1959.0
1134,10507.0
1135,10507.0
1136,5226.0
1137,10507.0
1138,10507.0
1139,5636.0
1140,10507.0
1141,1959.0
1142,1959.0
1143,10507.0
1144,5636.0
1145,10507.0
1146,10507.0
1147,5226.0
1148,8854.0
1149,5226.0
1150,10507.0
1151,7953.0
1152,10507.0
1153,10507.0
1154,10507.0
1155,10507.0
1156,5636.0
1157,10507.0
1158,5037.0
1159,10507.0
1160,5636.0
1161,10507.0
1162,5114.0
1163,5636.0
1164,10507.0
1165,5636.0
1166,5037.0
1167,10507.0
1168,5636.0
1169,10507.0
1170,5636.0
1171,10507.0
1172,5636.0
1173,10507.0
1174,3562.0
1175,5037.0
1176,10507.0
1177,10507.0
1178,5636.0
1179,10507.0
1180,10507.0
1181,10507.0
1182,10507.0
1183,10507.0
1184,5636.0
1185,10507.0
1186,10507.0
1187,5114.0
1188,5636.0
1189,10507.0
1190,5037.0
1191,5226.0
1192,1613.0
1193,1959.0
1194,1959.0
1195,5037.0
1196,5636.0
1197,10507.0
1198,5636.0
1199,10507.0
1200,10507.0
1201,5226.0
1202,10507.0
1203,10507.0
1204,10507.0
1205,10507.0
1206,10507.0
1207,5636.0
1208,5636.0
