0
236.7
243.4
220.5
240.0
239.1
232.6
233.9
239.3
236.8
239.5
221.3
227.4
243.4
258.9
226.8
225.6
221.3
238.1
251.8
276.3
265.2
285.1
276.8
269.3
245.5
241.9
233.8
233.3
233.6
228.2
